path,matches_test,matches_train
D:\g2\Dataset\ExternalCosmetics\images\900820.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\900821.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\900822.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\900823.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\900824.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\900825.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\900826.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\900827.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\900828.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\900829.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\900830.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\900831.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\900832.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\900833.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\900834.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\900835.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\900836.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\900837.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\900838.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\900839.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\900840.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\900841.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\900842.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\900843.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\900844.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\900845.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\900846.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\900847.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\900848.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\900849.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\900850.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\900851.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\900852.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\900853.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\900854.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\900855.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\900856.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\900857.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\900858.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\900859.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\900860.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\900861.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\900862.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\900863.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\900864.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\900865.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\900866.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\900867.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\900868.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\900869.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\900870.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\900871.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\900872.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\900873.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\900874.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\900875.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\900876.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\900877.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\900878.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\900879.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\900880.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\900881.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\900882.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\900883.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\900884.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\900885.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\900886.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\900887.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\900888.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\900889.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\900890.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\900891.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\900892.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\900893.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\900894.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\900895.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\900896.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\900897.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\900898.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\900899.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\900900.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\900901.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\900902.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\900903.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\900904.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\900905.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\900906.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\900907.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\900908.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\900909.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\900910.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\900911.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\900912.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\900913.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\900914.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\900915.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\900916.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\900917.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\900918.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\900919.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\900920.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\900921.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\900922.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\900923.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\900924.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\900925.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\900926.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\900927.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\900928.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\900929.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\900930.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\900931.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\900932.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\900933.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\900934.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\900935.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\900936.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\900937.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\900938.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\900939.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\900940.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\900941.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\900942.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\900943.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\900944.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\900945.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\900946.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\900947.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\900948.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\900949.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\900950.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\900951.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\900952.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\900953.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\900954.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\900955.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\900956.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\900957.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\900958.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\900959.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\900960.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\900961.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\900962.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\900963.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\900964.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\900965.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\900966.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\900967.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\900968.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\900969.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\900970.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\900971.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\900972.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\900973.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\900974.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\900975.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\900976.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\900977.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\900978.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\900979.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\900980.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\900981.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\900982.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\900983.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\900984.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\900985.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\900986.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\900987.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\900988.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\900989.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\900990.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\900991.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\900992.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\900993.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\900994.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\900995.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\900996.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\900997.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\900998.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\900999.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\901000.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\901001.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\901002.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\901003.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\901004.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\901005.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\901006.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\901007.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\901008.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\901009.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\901010.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\901011.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\901012.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\901013.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\901014.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\901015.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\901016.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\901017.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\901018.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\901019.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\901020.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\901021.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\901022.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\901023.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\901024.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\901025.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\901026.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\901027.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\901028.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\901029.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\901030.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\901031.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\901032.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\901033.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\901034.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\901035.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\901036.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\901037.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\901038.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\901039.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\901040.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\901041.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\901042.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\901043.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\901044.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\901045.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\901046.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\901047.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\901048.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\901049.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\901050.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\901051.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\901052.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\901053.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\901054.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\901055.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\901056.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\901057.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\901058.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\901059.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\901060.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\901061.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\901062.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\901063.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\901064.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\901065.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\901066.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\901067.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\901068.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\901069.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\901070.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\901071.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\901072.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\901073.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\901074.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\901075.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\901076.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\901077.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\901078.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\901079.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\901080.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\901081.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\901082.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\901083.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\901084.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\901085.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\901086.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\901087.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\901088.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\901089.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\901090.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\901091.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\901092.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\901093.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\901094.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\901095.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\901096.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\901097.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\901098.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\901099.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\901100.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\901101.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\901102.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\901103.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\901104.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\901105.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\901106.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\901107.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\901108.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\901109.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\901110.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\901111.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\901112.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\901113.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\901114.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\901115.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\901116.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\901117.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\901118.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\901119.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\901120.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\901121.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\901122.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\901123.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\901124.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\901125.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\901126.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\901127.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\901128.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\901129.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\901130.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\901131.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\901132.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\901133.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\901134.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\901135.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\901136.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\901137.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\901138.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\901139.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\901140.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\901141.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\901142.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\901143.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\901144.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\901145.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\901146.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\901147.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\901148.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\901149.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\901150.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\901151.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\901152.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\901153.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\901154.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\901155.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\901156.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\901157.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\901158.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\901159.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\901160.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\901161.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\901162.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\901163.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\901164.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\901165.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\901166.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\901167.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\901168.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\901169.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\901170.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\901171.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\901172.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\901173.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\901174.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\901175.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\901176.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\901177.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\901178.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\901179.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\901180.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\901181.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\901182.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\901183.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\901184.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\901185.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\901186.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\901187.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\901188.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\901189.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\901190.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\901191.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\901192.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\901193.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\901194.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\901195.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\901196.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\901197.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\901198.jpg,False,False
D:\g2\Dataset\ExternalCosmetics\images\901199.jpg,False,False
