timestamp_utc,elapsed_seconds,phase,gpu_index,gpu_uuid,utilization_pct,power_w,memory_used_mib,memory_total_mib,temperature_c
2026-09-10T08:16:50Z,114.826589248,cpu:build_image_cache,1,GPU-f6cf7e79-58b3-b073-d5cd-5e82850ce4d2,0.0,28.92,205.0,15360.0,55.0
2026-09-10T08:16:52Z,116.87534141600008,cpu:build_image_cache,0,GPU-5ca1e208-5748-3100-bd46-5f10cc662bd5,0.0,27.72,203.0,15360.0,52.0
2026-09-10T08:16:52Z,116.87537554800008,cpu:build_image_cache,1,GPU-f6cf7e79-58b3-b073-d5cd-5e82850ce4d2,0.0,28.92,205.0,15360.0,55.0
2026-09-10T08:16:54Z,118.92194796800004,cpu:build_image_cache,0,GPU-5ca1e208-5748-3100-bd46-5f10cc662bd5,0.0,27.73,203.0,15360.0,52.0
2026-09-10T08:16:54Z,118.92198327900007,cpu:build_image_cache,1,GPU-f6cf7e79-58b3-b073-d5cd-5e82850ce4d2,0.0,28.92,205.0,15360.0,56.0
2026-09-10T08:16:56Z,120.96871092800006,cpu:build_image_cache,0,GPU-5ca1e208-5748-3100-bd46-5f10cc662bd5,0.0,27.83,203.0,15360.0,52.0
2026-09-10T08:16:56Z,120.968745216,cpu:build_image_cache,1,GPU-f6cf7e79-58b3-b073-d5cd-5e82850ce4d2,0.0,28.92,205.0,15360.0,56.0
2026-09-10T08:16:58Z,123.01850695799999,cpu:build_image_cache,0,GPU-5ca1e208-5748-3100-bd46-5f10cc662bd5,0.0,27.82,203.0,15360.0,52.0
2026-09-10T08:16:58Z,123.01854238099997,cpu:build_image_cache,1,GPU-f6cf7e79-58b3-b073-d5cd-5e82850ce4d2,0.0,29.0,205.0,15360.0,56.0
2026-09-10T08:17:00Z,125.06706430200006,cpu:build_image_cache,0,GPU-5ca1e208-5748-3100-bd46-5f10cc662bd5,0.0,27.82,203.0,15360.0,52.0
2026-09-10T08:17:00Z,125.06709824799998,cpu:build_image_cache,1,GPU-f6cf7e79-58b3-b073-d5cd-5e82850ce4d2,0.0,29.02,205.0,15360.0,56.0
2026-09-10T08:17:02Z,127.11649432600007,cpu:build_image_cache,0,GPU-5ca1e208-5748-3100-bd46-5f10cc662bd5,0.0,27.72,203.0,15360.0,52.0
2026-09-10T08:17:02Z,127.11652725900001,cpu:build_image_cache,1,GPU-f6cf7e79-58b3-b073-d5cd-5e82850ce4d2,0.0,29.0,205.0,15360.0,56.0
